Date,Store ID,Product ID,Category,Region,Price,Discount,Cost,Competitor Pricing,Weather Condition,Seasonality,Holiday/Promotion,Month,Year,DayOfWeek,Units Sold,Units Ordered,Inventory Level,Revenue,Profit
2022-10-19,S011,P034,Clothing,East,31.69,8.7,20.6,30.29,Sunny,Off-Season,1,10,2022,2,22,26,48,636.53,183.33
2022-10-19,S019,P017,Clothing,West,68.48,0.7,47.17,67.12,Rainy,Festival,0,10,2022,2,75,79,127,5100.05,1562.3
2022-10-19,S004,P012,Electronics,South,65.76,4.4,44.48,59.64,Snowy,Normal,0,10,2022,2,47,51,65,2954.73,864.17
2022-10-19,S010,P014,Electronics,North,94.87,20.6,70.9,87.0,Cloudy,Off-Season,1,10,2022,2,59,66,109,4444.28,261.18
2022-10-19,S002,P039,Furniture,West,32.7,6.7,18.22,31.03,Snowy,Normal,0,10,2022,2,44,42,90,1342.4,540.72
2022-10-19,S020,P036,Clothing,South,23.39,18.2,15.87,23.25,Snowy,Festival,1,10,2022,2,180,199,299,3443.94,587.34
2022-10-19,S002,P024,Toys,West,36.74,2.2,26.34,33.19,Cloudy,Normal,0,10,2022,2,96,95,245,3449.45,920.81
2022-10-19,S005,P002,Furniture,South,16.51,9.2,10.87,17.3,Snowy,Normal,1,10,2022,2,77,68,125,1154.31,317.32
2022-10-20,S019,P015,Furniture,West,78.61,2.3,57.62,72.6,Cloudy,Normal,0,10,2022,3,49,47,114,3763.3,939.92
2022-10-20,S008,P019,Groceries,East,17.3,5.1,10.38,16.67,Rainy,Normal,1,10,2022,3,61,69,98,1001.48,368.3
2022-10-20,S005,P029,Furniture,South,77.77,4.6,46.77,70.41,Snowy,Normal,0,10,2022,3,56,61,73,4154.78,1535.66
2022-10-20,S007,P007,Toys,North,65.64,6.9,39.33,59.6,Sunny,Normal,0,10,2022,3,101,119,165,6172.19,2199.86
2022-10-20,S019,P013,Groceries,West,72.81,6.4,44.85,70.73,Rainy,Normal,0,10,2022,3,79,92,109,5383.86,1840.71
2022-10-20,S005,P008,Clothing,South,77.88,2.6,42.41,81.14,Rainy,Off-Season,0,10,2022,3,48,52,91,3641.05,1605.37
2022-10-20,S019,P040,Electronics,West,63.26,21.5,45.13,63.6,Rainy,Normal,1,10,2022,3,154,162,281,7647.5,697.48
2022-10-20,S008,P017,Clothing,East,72.59,6.9,47.17,69.55,Rainy,Festival,0,10,2022,3,72,65,100,4865.85,1469.61
2022-10-20,S013,P036,Clothing,East,24.88,10.0,15.87,23.61,Snowy,Festival,1,10,2022,3,169,151,223,3784.25,1102.22
2022-10-20,S004,P003,Clothing,South,94.86,28.8,62.41,88.0,Rainy,Normal,1,10,2022,3,130,153,258,8780.24,666.94
2022-10-20,S016,P035,Toys,West,18.59,3.7,9.7,18.57,Snowy,Normal,0,10,2022,3,51,62,92,913.01,418.31
2022-10-20,S008,P016,Groceries,East,74.55,6.8,50.71,69.73,Rainy,Off-Season,0,10,2022,3,25,26,43,1737.02,469.27
2022-10-20,S018,P035,Toys,North,17.97,2.6,9.7,18.39,Snowy,Normal,0,10,2022,3,56,56,110,980.16,436.96
2022-10-20,S003,P023,Electronics,East,97.19,7.0,63.94,101.42,Rainy,Normal,0,10,2022,3,54,59,129,4880.88,1428.12
2022-10-20,S002,P011,Furniture,West,91.11,26.3,62.33,84.9,Sunny,Festival,1,10,2022,3,187,162,437,12556.69,900.98
2022-10-20,S011,P014,Electronics,East,91.86,18.2,70.9,87.74,Cloudy,Normal,1,10,2022,3,92,82,143,6913.02,390.22
2022-10-20,S008,P017,Clothing,East,70.0,5.4,47.17,63.65,Cloudy,Off-Season,0,10,2022,3,22,27,42,1456.84,419.1
2022-10-21,S003,P033,Toys,East,98.37,2.0,56.96,89.8,Cloudy,Normal,0,10,2022,4,47,54,82,4530.92,1853.8
2022-10-21,S013,P040,Electronics,East,71.69,11.3,45.13,65.38,Cloudy,Normal,1,10,2022,4,181,224,383,11509.61,3341.08
2022-10-21,S013,P026,Furniture,East,48.07,3.2,32.13,49.4,Rainy,Normal,0,10,2022,4,70,63,113,3257.22,1008.12
2022-10-21,S017,P031,Groceries,East,80.0,7.6,56.51,74.13,Cloudy,Normal,0,10,2022,4,27,25,65,1995.84,470.07
2022-10-21,S009,P040,Electronics,North,69.43,5.1,45.13,69.55,Snowy,Normal,0,10,2022,4,123,105,276,8104.36,2553.37
2022-10-21,S006,P009,Electronics,West,28.78,2.8,17.02,27.14,Rainy,Normal,0,10,2022,4,68,84,164,1902.24,744.88
2022-10-21,S007,P031,Groceries,North,79.29,16.8,56.51,72.86,Cloudy,Normal,1,10,2022,4,53,66,116,3496.37,501.34
2022-10-21,S007,P023,Electronics,North,102.93,0.6,63.94,97.17,Cloudy,Festival,0,10,2022,4,54,58,100,5524.87,2072.11
2022-10-21,S011,P024,Toys,East,38.54,6.0,26.34,36.04,Rainy,Normal,0,10,2022,4,80,91,207,2898.21,791.01
2022-10-21,S015,P008,Clothing,East,80.12,0.6,42.41,74.09,Snowy,Off-Season,0,10,2022,4,45,41,89,3583.77,1675.32
2022-10-21,S007,P004,Toys,North,81.44,5.8,53.11,79.61,Cloudy,Off-Season,0,10,2022,4,45,46,108,3452.24,1062.29
2022-10-22,S005,P025,Furniture,South,21.47,6.4,12.36,20.54,Sunny,Normal,0,10,2022,5,34,37,64,683.26,263.02
2022-10-22,S019,P011,Furniture,West,82.54,18.6,62.33,76.93,Snowy,Normal,1,10,2022,5,65,75,149,4367.19,315.74
2022-10-22,S020,P025,Furniture,South,20.45,1.4,12.36,18.89,Sunny,Off-Season,0,10,2022,5,26,24,66,524.26,202.9
2022-10-22,S011,P022,Groceries,East,60.43,4.0,34.19,59.47,Snowy,Normal,0,10,2022,5,171,210,319,9920.19,4073.7
2022-10-22,S014,P005,Groceries,West,93.8,5.1,54.34,94.05,Snowy,Normal,0,10,2022,5,113,119,254,10058.83,3918.41
2022-10-22,S017,P033,Toys,East,103.49,6.9,56.96,100.79,Cloudy,Festival,0,10,2022,5,77,95,128,7418.89,3032.97
2022-10-22,S011,P007,Toys,East,66.09,4.2,39.33,65.87,Snowy,Normal,0,10,2022,5,155,160,307,9813.7,3717.55
2022-10-22,S012,P019,Groceries,West,17.1,5.5,10.38,17.58,Snowy,Off-Season,0,10,2022,5,58,62,129,937.25,335.21
2022-10-22,S006,P033,Toys,West,99.02,4.5,56.96,103.48,Sunny,Normal,0,10,2022,5,41,44,76,3877.13,1541.77
2022-10-22,S001,P006,Clothing,North,93.91,2.0,65.56,101.34,Snowy,Festival,0,10,2022,5,49,44,84,4509.56,1297.12
2022-10-22,S006,P011,Furniture,West,89.55,29.8,62.33,96.88,Cloudy,Festival,1,10,2022,5,162,177,255,10183.98,86.52
2022-10-22,S009,P005,Groceries,North,90.51,7.0,54.34,92.39,Rainy,Normal,0,10,2022,5,116,128,280,9764.22,3460.78
2022-10-22,S019,P025,Furniture,West,21.75,1.7,12.36,22.35,Rainy,Normal,0,10,2022,5,24,26,34,513.13,216.49
2022-10-22,S004,P001,Toys,South,38.5,7.9,20.89,40.18,Rainy,Normal,1,10,2022,5,58,57,142,2056.59,844.97
2022-10-22,S016,P018,Clothing,West,43.53,5.1,28.35,47.58,Sunny,Festival,0,10,2022,5,90,85,177,3717.9,1166.4
2022-10-22,S009,P030,Toys,North,90.98,4.8,65.73,94.16,Snowy,Normal,0,10,2022,5,168,150,430,14550.98,3508.34
2022-10-22,S013,P008,Clothing,East,72.69,5.3,42.41,78.98,Snowy,Festival,0,10,2022,5,179,156,280,12321.9,4730.51
2022-10-22,S013,P012,Electronics,East,62.63,18.6,44.48,58.81,Cloudy,Festival,1,10,2022,5,228,211,412,11623.63,1482.19
2022-10-22,S018,P001,Toys,North,34.8,3.6,20.89,32.32,Rainy,Normal,0,10,2022,5,31,30,47,1039.96,392.37
2022-10-22,S008,P007,Toys,East,67.51,8.0,39.33,65.01,Cloudy,Normal,1,10,2022,5,89,89,199,5527.72,2027.35
2022-10-22,S017,P011,Furniture,East,87.53,2.5,62.33,87.22,Snowy,Festival,0,10,2022,5,85,93,212,7254.05,1956.0
2022-10-22,S018,P035,Toys,North,17.25,2.5,9.7,18.1,Snowy,Off-Season,0,10,2022,5,37,42,66,622.29,263.39
2022-10-22,S004,P026,Furniture,South,43.49,8.6,32.13,40.87,Cloudy,Normal,1,10,2022,5,126,115,205,5008.48,960.1
2022-10-22,S005,P030,Toys,South,90.47,20.8,65.73,93.36,Cloudy,Festival,1,10,2022,5,173,149,384,12395.84,1024.55
2022-10-22,S010,P015,Furniture,North,77.27,12.9,57.62,83.65,Sunny,Normal,1,10,2022,5,131,119,189,8816.58,1268.36
2022-10-22,S020,P004,Toys,South,81.21,7.5,53.11,80.04,Snowy,Normal,1,10,2022,5,118,103,233,8864.07,2597.09
2022-10-22,S010,P001,Toys,North,34.76,24.7,20.89,34.99,Cloudy,Off-Season,1,10,2022,5,47,47,109,1230.19,248.36
2022-10-22,S019,P019,Groceries,West,19.43,6.9,10.38,20.2,Sunny,Off-Season,0,10,2022,5,36,39,73,651.22,277.54
2022-10-22,S019,P016,Groceries,West,68.8,6.2,50.71,64.4,Rainy,Normal,0,10,2022,5,51,44,104,3291.25,705.04
2022-10-22,S017,P025,Furniture,East,20.29,24.9,12.36,21.19,Snowy,Normal,1,10,2022,5,35,32,50,533.32,100.72
2022-10-23,S011,P023,Electronics,East,101.56,7.5,63.94,101.2,Sunny,Off-Season,0,10,2022,6,31,30,56,2912.23,930.09
2022-10-23,S013,P023,Electronics,East,110.85,3.9,63.94,106.56,Snowy,Off-Season,0,10,2022,6,32,29,61,3408.86,1362.78
2022-10-23,S002,P009,Electronics,West,29.14,2.4,17.02,29.21,Sunny,Normal,0,10,2022,6,115,133,284,3270.67,1313.37
2022-10-23,S005,P032,Toys,South,58.12,6.1,39.21,55.35,Cloudy,Normal,0,10,2022,6,105,123,182,5730.34,1613.29
2022-10-23,S015,P027,Electronics,East,42.61,5.3,32.16,45.62,Rainy,Normal,0,10,2022,6,60,51,92,2421.1,491.5
2022-10-23,S015,P038,Furniture,East,62.38,3.6,36.76,63.96,Snowy,Festival,0,10,2022,6,168,144,249,10102.57,3926.89
2022-10-23,S007,P016,Groceries,North,69.4,6.9,50.71,68.89,Snowy,Normal,0,10,2022,6,79,88,159,5104.3,1098.21
2022-10-23,S017,P040,Electronics,East,63.85,7.4,45.13,61.95,Rainy,Off-Season,0,10,2022,6,97,89,194,5735.13,1357.52
2022-10-23,S006,P039,Furniture,West,33.82,2.9,18.22,37.2,Snowy,Normal,0,10,2022,6,30,28,72,985.18,438.58
2022-10-23,S011,P015,Furniture,East,86.11,3.0,57.62,92.26,Sunny,Off-Season,0,10,2022,6,50,56,91,4176.34,1295.34
2022-10-23,S010,P009,Electronics,North,30.57,6.3,17.02,31.79,Rainy,Off-Season,0,10,2022,6,79,85,120,2262.88,918.3
2022-10-24,S019,P035,Toys,West,16.63,2.7,9.7,15.35,Snowy,Festival,0,10,2022,0,95,102,234,1537.19,615.69
2022-10-24,S006,P030,Toys,West,99.34,4.7,65.73,100.56,Cloudy,Normal,0,10,2022,0,65,71,118,6153.62,1881.17
2022-10-24,S009,P024,Toys,North,38.28,6.9,26.34,41.51,Sunny,Off-Season,1,10,2022,0,94,89,186,3350.04,874.08
2022-10-24,S011,P009,Electronics,East,30.62,24.8,17.02,29.86,Cloudy,Normal,1,10,2022,0,144,170,246,3315.78,864.9
2022-10-24,S005,P025,Furniture,South,19.68,7.4,12.36,17.77,Snowy,Normal,1,10,2022,0,29,27,57,528.49,170.05
2022-10-24,S001,P011,Furniture,North,91.46,2.8,62.33,100.58,Snowy,Normal,0,10,2022,0,38,36,58,3378.17,1009.63
2022-10-24,S010,P012,Electronics,North,69.45,2.9,44.48,67.81,Cloudy,Normal,0,10,2022,0,61,65,80,4113.59,1400.31
2022-10-24,S016,P022,Groceries,West,56.68,18.2,34.19,55.85,Cloudy,Normal,1,10,2022,0,98,90,237,4543.7,1193.08
2022-10-24,S007,P040,Electronics,North,67.6,17.9,45.13,62.21,Sunny,Festival,1,10,2022,0,208,235,418,11543.92,2156.88
2022-10-24,S017,P003,Clothing,East,90.39,6.2,62.41,95.55,Cloudy,Normal,0,10,2022,0,73,75,186,6189.36,1633.43
2022-10-24,S010,P015,Furniture,North,80.58,7.7,57.62,88.43,Snowy,Festival,0,10,2022,0,68,78,135,5057.52,1139.36
2022-10-25,S004,P033,Toys,South,102.96,6.5,56.96,101.73,Rainy,Normal,0,10,2022,1,59,61,113,5679.79,2319.15
2022-10-25,S005,P028,Clothing,South,78.87,7.8,58.63,85.42,Cloudy,Normal,0,10,2022,1,92,91,125,6690.07,1296.11
2022-10-25,S017,P037,Clothing,East,92.2,4.2,55.96,90.07,Rainy,Normal,0,10,2022,1,95,90,179,8391.12,3074.92
2022-10-25,S018,P018,Clothing,North,44.64,7.6,28.35,45.7,Rainy,Normal,0,10,2022,1,41,37,76,1691.14,528.79
2022-10-25,S009,P034,Clothing,North,31.74,13.4,20.6,29.45,Rainy,Off-Season,1,10,2022,1,40,40,101,1099.47,275.47
2022-10-25,S012,P015,Furniture,West,77.29,17.6,57.62,78.76,Cloudy,Normal,1,10,2022,1,88,85,217,5604.45,533.89
2022-10-25,S018,P030,Toys,North,92.0,29.2,65.73,100.21,Cloudy,Normal,1,10,2022,1,81,72,106,5276.02,-48.11
2022-10-25,S007,P004,Toys,North,81.78,19.7,53.11,80.66,Snowy,Normal,1,10,2022,1,98,117,209,6435.6,1230.82
2022-10-25,S005,P001,Toys,South,37.46,5.7,20.89,36.04,Snowy,Normal,0,10,2022,1,48,52,76,1695.59,692.87
2022-10-25,S010,P026,Furniture,North,45.47,0.7,32.13,46.57,Rainy,Normal,0,10,2022,1,65,70,165,2934.86,846.41
2022-10-25,S006,P010,Groceries,West,25.53,0.8,20.07,25.56,Snowy,Off-Season,0,10,2022,1,17,19,42,430.54,89.35
2022-10-25,S003,P024,Toys,East,39.63,1.3,26.34,43.53,Cloudy,Normal,0,10,2022,1,71,63,158,2777.15,907.01
2022-10-25,S011,P024,Toys,East,36.4,5.2,26.34,37.82,Rainy,Normal,0,10,2022,1,79,89,168,2726.07,645.21
2022-10-25,S006,P014,Electronics,West,95.36,5.5,70.9,87.68,Rainy,Normal,0,10,2022,1,55,67,91,4956.34,1056.84
2022-10-26,S020,P011,Furniture,South,80.47,3.3,62.33,87.92,Snowy,Normal,0,10,2022,2,64,76,135,4980.13,991.01
2022-10-26,S012,P035,Toys,West,16.57,12.9,9.7,15.41,Sunny,Festival,1,10,2022,2,102,90,236,1472.11,482.71
2022-10-26,S013,P020,Furniture,East,64.96,9.2,44.46,68.57,Rainy,Festival,1,10,2022,2,49,47,101,2890.2,711.66
2022-10-26,S017,P039,Furniture,East,33.3,5.8,18.22,34.83,Rainy,Normal,0,10,2022,2,32,27,64,1003.8,420.76
2022-10-26,S019,P009,Electronics,West,31.87,6.3,17.02,31.79,Sunny,Off-Season,0,10,2022,2,50,57,94,1493.11,642.11
2022-10-26,S010,P013,Groceries,North,76.34,2.2,44.85,76.24,Snowy,Normal,0,10,2022,2,132,116,183,9855.19,3934.99
2022-10-26,S018,P025,Furniture,North,22.05,1.7,12.36,24.12,Sunny,Off-Season,0,10,2022,2,15,13,29,325.13,139.73
2022-10-26,S015,P038,Furniture,East,65.57,3.3,36.76,62.99,Sunny,Normal,0,10,2022,2,117,103,274,7418.52,3117.6
2022-10-26,S014,P037,Clothing,West,95.93,5.7,55.96,88.57,Sunny,Normal,0,10,2022,2,115,120,162,10403.13,3967.73
2022-10-26,S013,P027,Electronics,East,49.32,4.4,32.16,51.62,Rainy,Normal,0,10,2022,2,59,54,101,2781.85,884.41
2022-10-26,S010,P020,Furniture,North,59.57,19.6,44.46,64.97,Snowy,Normal,1,10,2022,2,37,35,95,1772.09,127.07
2022-10-26,S011,P029,Furniture,East,69.06,5.1,46.77,64.19,Snowy,Normal,0,10,2022,2,85,92,149,5570.72,1595.27
2022-10-26,S002,P014,Electronics,West,97.14,5.9,70.9,94.56,Snowy,Off-Season,0,10,2022,2,52,65,82,4753.25,1066.45
2022-10-26,S012,P001,Toys,West,37.72,2.6,20.89,37.79,Rainy,Festival,0,10,2022,2,47,42,86,1726.75,744.92
2022-10-27,S007,P016,Groceries,North,68.77,24.7,50.71,73.39,Cloudy,Festival,1,10,2022,3,125,107,278,6472.98,134.23
2022-10-27,S001,P015,Furniture,North,86.08,2.9,57.62,81.84,Cloudy,Normal,0,10,2022,3,41,49,70,3426.93,1064.51
2022-10-27,S003,P017,Clothing,East,72.47,5.4,47.17,69.25,Sunny,Off-Season,0,10,2022,3,32,30,64,2193.81,684.37
2022-10-27,S015,P021,Toys,East,36.46,5.9,24.06,37.27,Snowy,Normal,0,10,2022,3,111,105,213,3808.28,1137.62
2022-10-27,S017,P030,Toys,East,90.52,26.6,65.73,95.27,Rainy,Normal,1,10,2022,3,155,140,266,10298.46,110.31
2022-10-28,S014,P026,Furniture,West,46.93,0.6,32.13,47.4,Sunny,Off-Season,0,10,2022,4,62,60,146,2892.2,900.14
2022-10-28,S020,P030,Toys,South,97.85,5.6,65.73,94.9,Sunny,Festival,0,10,2022,4,138,165,283,12747.12,3676.38
2022-10-28,S019,P008,Clothing,West,76.92,7.1,42.41,83.82,Cloudy,Normal,1,10,2022,4,70,70,153,5002.11,2033.41
2022-10-28,S015,P022,Groceries,East,58.04,18.8,34.19,61.56,Snowy,Festival,1,10,2022,4,332,330,497,15646.66,4295.58
2022-10-28,S018,P025,Furniture,North,20.95,5.9,12.36,20.03,Rainy,Normal,0,10,2022,4,17,18,36,335.14,125.02
2022-10-28,S017,P001,Toys,East,35.16,2.3,20.89,31.76,Cloudy,Normal,0,10,2022,4,35,39,77,1202.3,471.15
2022-10-28,S003,P035,Toys,East,16.94,7.3,9.7,18.05,Cloudy,Normal,0,10,2022,4,94,98,190,1476.12,564.32
2022-10-28,S017,P002,Furniture,East,16.11,6.9,10.87,16.9,Rainy,Off-Season,0,10,2022,4,59,72,150,884.91,243.58
2022-10-28,S002,P012,Electronics,West,60.47,15.4,44.48,64.47,Rainy,Festival,1,10,2022,4,171,165,367,8747.95,1141.87
2022-10-28,S017,P017,Clothing,East,78.9,3.2,47.17,78.12,Sunny,Off-Season,0,10,2022,4,36,32,67,2749.51,1051.39
2022-10-28,S006,P017,Clothing,West,69.55,7.7,47.17,64.1,Rainy,Normal,0,10,2022,4,61,70,153,3915.87,1038.5
2022-10-28,S009,P011,Furniture,North,80.0,19.7,62.33,78.15,Rainy,Normal,1,10,2022,4,95,97,241,6102.8,181.45
2022-10-28,S018,P008,Clothing,North,75.7,28.2,42.41,72.52,Rainy,Festival,1,10,2022,4,134,126,259,7283.25,1600.31
2022-10-28,S001,P014,Electronics,North,101.61,4.4,70.9,103.24,Snowy,Off-Season,0,10,2022,4,44,43,68,4274.12,1154.52
2022-10-28,S014,P037,Clothing,West,94.83,0.9,55.96,91.34,Cloudy,Festival,0,10,2022,4,132,153,218,12404.9,5018.18
2022-10-29,S019,P013,Groceries,West,71.37,1.4,44.85,69.87,Sunny,Normal,0,10,2022,5,100,103,133,7037.08,2552.08
2022-10-29,S001,P022,Groceries,North,62.43,23.6,34.19,58.55,Rainy,Normal,1,10,2022,5,175,171,367,8346.89,2363.64
2022-10-29,S014,P038,Furniture,West,61.24,8.7,36.76,55.81,Sunny,Normal,1,10,2022,5,221,239,437,12356.58,4232.62
2022-10-29,S018,P019,Groceries,North,17.37,6.1,10.38,16.78,Snowy,Off-Season,1,10,2022,5,69,59,97,1125.42,409.2
2022-10-29,S015,P004,Toys,East,86.56,0.6,53.11,89.52,Sunny,Normal,0,10,2022,5,66,64,117,5678.68,2173.42
2022-10-29,S006,P011,Furniture,West,84.59,4.6,62.33,89.1,Snowy,Normal,0,10,2022,5,37,38,95,2985.86,679.65
2022-10-29,S011,P021,Toys,East,36.78,7.5,24.06,40.32,Snowy,Normal,0,10,2022,5,129,150,274,4388.77,1285.03
2022-10-29,S009,P005,Groceries,North,83.2,4.1,54.34,85.33,Cloudy,Off-Season,0,10,2022,5,79,99,149,6303.32,2010.46
2022-10-29,S012,P015,Furniture,West,79.97,2.3,57.62,85.62,Cloudy,Off-Season,0,10,2022,5,59,52,124,4609.71,1210.13
2022-10-29,S003,P011,Furniture,East,90.21,9.9,62.33,89.28,Rainy,Festival,1,10,2022,5,113,124,192,9184.55,2141.26
2022-10-29,S017,P006,Clothing,East,104.15,5.5,65.56,94.13,Cloudy,Festival,0,10,2022,5,42,45,92,4133.71,1380.19
2022-10-30,S016,P037,Clothing,West,91.33,15.6,55.96,86.8,Snowy,Festival,1,10,2022,6,229,250,578,17651.9,4837.06
2022-10-30,S020,P016,Groceries,South,77.91,6.2,50.71,72.98,Snowy,Normal,0,10,2022,6,74,70,168,5407.89,1655.35
2022-10-30,S002,P035,Toys,West,17.82,19.7,9.7,18.13,Cloudy,Normal,1,10,2022,6,133,137,315,1903.16,613.06
2022-10-30,S006,P021,Toys,West,40.17,23.7,24.06,42.26,Snowy,Normal,1,10,2022,6,132,134,308,4045.76,869.84
2022-10-30,S020,P026,Furniture,South,46.08,0.7,32.13,49.85,Cloudy,Normal,0,10,2022,6,97,107,209,4438.47,1321.86
2022-10-30,S008,P030,Toys,East,96.91,29.5,65.73,95.9,Rainy,Normal,1,10,2022,6,93,91,222,6353.9,241.01
2022-10-30,S018,P002,Furniture,North,15.07,4.9,10.87,16.31,Snowy,Off-Season,0,10,2022,6,44,55,69,630.59,152.31
2022-10-30,S007,P008,Clothing,North,73.78,9.4,42.41,71.31,Snowy,Off-Season,1,10,2022,6,80,98,181,5347.57,1954.77
2022-10-30,S006,P039,Furniture,West,32.93,2.3,18.22,32.98,Cloudy,Normal,0,10,2022,6,37,40,87,1190.39,516.25
2022-10-30,S009,P009,Electronics,North,30.09,7.5,17.02,30.29,Snowy,Normal,0,10,2022,6,91,96,177,2532.83,984.01
2022-10-30,S013,P023,Electronics,East,103.15,0.5,63.94,104.1,Cloudy,Off-Season,0,10,2022,6,27,31,38,2771.12,1044.74
2022-10-30,S002,P002,Furniture,West,14.75,3.6,10.87,13.4,Cloudy,Normal,0,10,2022,6,169,179,322,2403.01,565.98
2022-10-30,S005,P040,Electronics,South,66.51,23.8,45.13,61.58,Cloudy,Normal,1,10,2022,6,180,186,466,9122.51,999.11
2022-10-30,S020,P019,Groceries,South,18.23,6.5,10.38,18.72,Snowy,Normal,0,10,2022,6,87,103,183,1482.92,579.86
2022-10-30,S002,P033,Toys,West,107.5,14.9,56.96,106.46,Cloudy,Normal,1,10,2022,6,95,117,212,8690.84,3279.64
2022-10-30,S019,P014,Electronics,West,96.42,4.3,70.9,97.72,Sunny,Off-Season,0,10,2022,6,45,52,88,4152.33,961.83
2022-10-31,S013,P025,Furniture,East,20.65,27.9,12.36,22.33,Rainy,Normal,1,10,2022,0,52,44,83,774.21,131.49
2022-10-31,S007,P012,Electronics,North,60.82,7.6,44.48,61.47,Cloudy,Normal,0,10,2022,0,68,61,145,3821.44,796.8
2022-10-31,S011,P023,Electronics,East,107.65,0.0,63.94,113.62,Cloudy,Normal,0,10,2022,0,31,30,53,3337.15,1355.01
2022-10-31,S018,P027,Electronics,North,44.06,24.0,32.16,41.07,Snowy,Normal,1,10,2022,0,38,34,69,1272.45,50.37
2022-10-31,S006,P028,Clothing,West,85.26,5.8,58.63,77.02,Sunny,Normal,0,10,2022,0,53,66,83,4256.69,1149.3
2022-10-31,S018,P026,Furniture,North,46.13,26.6,32.13,46.15,Rainy,Festival,1,10,2022,0,114,108,223,3859.97,197.15
2022-10-31,S006,P018,Clothing,West,44.42,24.3,28.35,40.48,Cloudy,Normal,1,10,2022,0,106,98,269,3564.35,559.25
2022-10-31,S017,P031,Groceries,East,90.2,6.2,56.51,94.23,Sunny,Normal,0,10,2022,0,24,24,37,2030.58,674.34
2022-10-31,S006,P029,Furniture,West,77.1,8.2,46.77,78.11,Rainy,Normal,1,10,2022,0,85,104,178,6016.11,2040.66
2022-10-31,S016,P022,Groceries,West,56.62,1.7,34.19,51.91,Sunny,Normal,0,10,2022,0,76,79,126,4229.97,1631.53
2022-10-31,S002,P035,Toys,West,17.57,20.3,9.7,18.47,Snowy,Normal,1,10,2022,0,134,144,309,1876.44,576.64
2022-10-31,S011,P034,Clothing,East,32.31,14.2,20.6,32.05,Rainy,Normal,1,10,2022,0,61,66,133,1691.04,434.44
2022-10-31,S010,P033,Toys,North,108.5,3.4,56.96,109.17,Sunny,Off-Season,0,10,2022,0,27,25,59,2829.9,1291.98
2022-10-31,S011,P016,Groceries,East,76.02,6.9,50.71,77.71,Sunny,Off-Season,0,10,2022,0,29,30,53,2052.46,581.87
2022-10-31,S004,P002,Furniture,South,15.83,7.5,10.87,15.38,Sunny,Festival,0,10,2022,0,199,211,348,2913.91,750.78
2022-10-31,S014,P022,Groceries,West,58.31,3.5,34.19,60.93,Cloudy,Normal,0,10,2022,0,115,131,186,6470.95,2539.1
2022-10-31,S002,P001,Toys,West,34.89,9.6,20.89,35.72,Rainy,Normal,1,10,2022,0,67,68,93,2113.22,713.59
2022-11-01,S002,P033,Toys,West,102.67,10.6,56.96,98.98,Sunny,Festival,1,11,2022,1,111,133,256,10188.35,3865.79
2022-11-01,S019,P014,Electronics,West,88.79,0.6,70.9,88.81,Sunny,Festival,0,11,2022,1,86,82,122,7590.12,1492.72
2022-11-01,S019,P040,Electronics,West,69.91,6.1,45.13,69.6,Rainy,Normal,0,11,2022,1,76,82,99,4989.06,1559.18
2022-11-01,S006,P025,Furniture,West,19.96,6.6,12.36,19.53,Snowy,Off-Season,0,11,2022,1,15,13,20,279.64,94.24
2022-11-01,S001,P020,Furniture,North,60.63,1.8,44.46,57.44,Sunny,Normal,0,11,2022,1,22,24,40,1309.85,331.73
2022-11-01,S001,P001,Toys,North,36.23,26.3,20.89,39.55,Snowy,Normal,1,11,2022,1,62,62,136,1655.49,360.31
2022-11-01,S013,P036,Clothing,East,26.28,24.8,15.87,28.36,Snowy,Off-Season,1,11,2022,1,65,65,120,1284.57,253.02
2022-11-01,S014,P036,Clothing,West,25.11,17.8,15.87,25.58,Cloudy,Normal,1,11,2022,1,98,118,186,2022.76,467.5
2022-11-01,S013,P013,Groceries,East,76.09,18.3,44.85,83.19,Cloudy,Off-Season,1,11,2022,1,118,135,299,7335.53,2043.23
2022-11-01,S012,P026,Furniture,West,43.18,1.4,32.13,39.96,Cloudy,Normal,0,11,2022,1,85,75,183,3618.92,887.87
2022-11-01,S012,P010,Groceries,West,29.09,26.7,20.07,27.91,Sunny,Festival,1,11,2022,1,61,60,95,1300.7,76.43
2022-11-01,S017,P023,Electronics,East,102.36,5.7,63.94,99.53,Snowy,Normal,1,11,2022,1,43,47,68,4150.6,1401.18
2022-11-01,S007,P025,Furniture,North,20.69,29.8,12.36,20.85,Snowy,Normal,1,11,2022,1,36,31,79,522.88,77.92
2022-11-01,S017,P040,Electronics,East,65.37,6.6,45.13,63.99,Cloudy,Normal,0,11,2022,1,135,161,268,8242.5,2149.95
2022-11-01,S018,P037,Clothing,North,90.89,0.6,55.96,97.52,Sunny,Festival,0,11,2022,1,96,113,218,8673.09,3300.93
2022-11-01,S002,P020,Furniture,West,63.74,5.8,44.46,60.08,Rainy,Normal,0,11,2022,1,25,28,37,1501.08,389.58
2022-11-01,S015,P032,Toys,East,53.68,6.0,39.21,51.42,Sunny,Normal,0,11,2022,1,142,146,324,7165.21,1597.39
2022-11-02,S006,P005,Groceries,West,88.66,0.5,54.34,97.45,Cloudy,Normal,0,11,2022,2,58,50,81,5116.57,1964.85
